subject_id,tract,accuracy,precision,recall,F1,AUCROC,DICE,wDICE
627549,CC_2,0.19112688302993774,0.20000000298023224,0.19112688302993774,0.19546279311180115,0.0,0.5485860705375671,0.47213292121887207
627549,T_PAR_right,0.062441207468509674,0.10000000149011612,0.062441207468509674,0.07687853276729584,0.0,0.3779680132865906,0.5077657699584961
627549,CC_3,0.28600209951400757,0.3333333432674408,0.28600209951400757,0.3078591525554657,0.0,0.9015769958496094,0.7456742525100708
627549,SLF_II_right,0.1931629776954651,0.20000000298023224,0.1931629776954651,0.19652202725410461,0.0,0.744709312915802,0.6807706952095032
627549,ATR_right,0.1638675183057785,0.20000000298023224,0.1638675183057785,0.18013976514339447,0.0,0.7452961802482605,0.6521379947662354
627549,T_PREF_left,0.06639322638511658,0.1111111119389534,0.06639322638511658,0.08311937749385834,0.0,0.468202143907547,0.44683265686035156
627549,MLF_left,0.1999492347240448,0.20000000298023224,0.1999492347240448,0.19997462630271912,0.0,0.5377271175384521,0.5267568230628967
627549,T_PREC_right,0.09246405214071274,0.125,0.09246405214071274,0.10629808902740479,0.0,0.5883647203445435,0.6390230655670166
627549,ST_PREC_right,0.0645219013094902,0.09090909361839294,0.0645219013094902,0.07547564059495926,0.0,0.40998485684394836,0.5073742270469666
627549,CC_4,0.49247023463249207,0.5,0.49247023463249207,0.4962065517902374,0.0,0.7633245587348938,0.6951611042022705
627549,STR_left,0.49823322892189026,0.5,0.49823322892189026,0.4991150498390198,0.0,0.9987953305244446,0.9962776303291321
627549,SLF_I_left,0.3319215476512909,0.3333333432674408,0.3319215476512909,0.3326259255409241,0.0,0.595078706741333,0.5244441032409668
627549,CC_5,0.16448301076889038,0.1666666716337204,0.16448301076889038,0.16556763648986816,0.0,0.8109038472175598,0.7090336084365845
627549,T_PAR_left,0.06453154236078262,0.10000000149011612,0.06453154236078262,0.0784427598118782,0.0,0.3362375795841217,0.4716412127017975
627549,POPT_left,0.16491566598415375,0.1666666716337204,0.16491566598415375,0.16578654944896698,0.0,0.6361278891563416,0.6847344636917114
627549,AF_right,0.2492358237504959,0.25,0.2492358237504959,0.2496173232793808,0.0,0.4812101125717163,0.6396667957305908
627549,CC_6,0.07529042661190033,0.07692307978868484,0.07529042661190033,0.0760979950428009,0.0,0.625464677810669,0.7167649865150452
627549,MCP,0.49932271242141724,0.5,0.49932271242141724,0.4996611177921295,0.0,0.6987236142158508,0.6713238954544067
627549,CG_right,0.49995243549346924,0.5,0.49995243549346924,0.4999762177467346,0.0,0.5387288928031921,0.6692668199539185
627549,CC_7,0.12413519620895386,0.1428571492433548,0.12413519620895386,0.13283976912498474,0.0,0.6679472327232361,0.7361775040626526
627549,ST_PREM_left,0.1182878166437149,0.1428571492433548,0.1182878166437149,0.12941670417785645,0.0,0.8649641871452332,0.7841499447822571
627549,CST_right,0.35306450724601746,0.5,0.35306450724601746,0.41387784481048584,0.0,0.9146700501441956,0.8901400566101074
627549,ST_FO_left,0.33041849732398987,0.3333333432674408,0.33041849732398987,0.331869512796402,0.0,0.9097287058830261,0.8911318182945251
627549,ST_PREF_right,0.07558364421129227,0.10000000149011612,0.07558364421129227,0.08609417825937271,0.0,0.2813560962677002,0.18673114478588104
627549,UF_right,1.0,1.0,1.0,1.0,0.0,0.8097165822982788,0.7855820655822754
627549,POPT_right,0.2498944252729416,0.25,0.2498944252729416,0.2499472051858902,0.0,0.7591098546981812,0.782496452331543
627549,FX_left,1.0,1.0,1.0,1.0,0.0,1.0,1.0
627549,T_POSTC_right,0.10207115858793259,0.1666666716337204,0.10207115858793259,0.12660561501979828,0.0,0.7280390858650208,0.6898016333580017
627549,FPT_left,0.4919123947620392,0.5,0.4919123947620392,0.4959232211112976,0.0,0.9566116333007812,0.8637751936912537
627549,SLF_III_right,0.24814830720424652,0.25,0.24814830720424652,0.24907071888446808,0.0,0.8533781170845032,0.792114794254303
627549,ICP_right,0.3253864645957947,0.3333333432674408,0.3253864645957947,0.32931196689605713,0.0,0.9945657253265381,0.9812455177307129
627549,CG_left,0.24982717633247375,0.25,0.24982717633247375,0.2499135583639145,0.0,0.5639898777008057,0.6709752678871155
627549,ATR_left,0.24567708373069763,0.25,0.24567708373069763,0.2478196918964386,0.0,0.7198941111564636,0.7178300023078918
627549,FPT_right,0.4930298328399658,0.5,0.4930298328399658,0.4964904487133026,0.0,0.9809932112693787,0.9244096279144287
627549,ST_PREM_right,0.21970199048519135,0.25,0.21970199048519135,0.23387381434440613,0.0,0.8381305932998657,0.7554252743721008
627549,T_POSTC_left,0.10849926620721817,0.125,0.10849926620721817,0.1161665990948677,0.0,0.5097534656524658,0.6146500706672668
627549,T_PREM_right,0.22812052071094513,0.25,0.22812052071094513,0.23855963349342346,0.0,0.9314441680908203,0.841452419757843
627549,IFO_left,0.19968190789222717,0.20000000298023224,0.19968190789222717,0.19984082877635956,0.0,0.9437573552131653,0.9066101312637329
627549,CA,1.0,1.0,1.0,1.0,0.0,1.0,1.0
627549,ST_OCC_right,0.15482568740844727,0.1666666716337204,0.15482568740844727,0.16052810847759247,0.0,0.6790426969528198,0.6996169090270996
601127,CC_1,0.32835736870765686,0.3333333432674408,0.32835736870765686,0.33082666993141174,0.0,0.844825029373169,0.7873853445053101
601127,CST_left,0.3292181193828583,0.3333333432674408,0.3292181193828583,0.3312629461288452,0.0,0.956854522228241,0.9317546486854553
601127,OR_left,0.0009777777595445514,0.1666666716337204,0.0009777777595445514,0.0019441498443484306,0.0,0.1749521940946579,0.2863385081291199
601127,ST_OCC_left,0.11672298610210419,0.1428571492433548,0.11672298610210419,0.12847448885440826,0.0,0.8207730054855347,0.7918318510055542
601127,ILF_left,1.0,1.0,1.0,1.0,0.0,0.961091935634613,0.9192500710487366
601127,FX_right,1.0,1.0,1.0,1.0,0.0,1.0,1.0
601127,T_PREM_left,0.15148776769638062,0.1666666716337204,0.15148776769638062,0.1587151288986206,0.0,0.9252533912658691,0.8466253876686096
601127,ST_PREF_left,0.09761152416467667,0.1111111119389534,0.09761152416467667,0.10392475873231888,0.0,0.2967272698879242,0.2030295431613922
601127,ILF_right,0.4995545744895935,0.5,0.4995545744895935,0.4997771978378296,0.0,0.9988248944282532,0.9991297721862793
601127,SLF_III_left,0.49989670515060425,0.5,0.49989670515060425,0.4999483525753021,0.0,0.9667657017707825,0.9185988903045654
