subject_id,tract,n_streamlines,accuracy,precision,recall,F1,AUCROC,DICE,wDICE
sub-1156,FPT_L,12852,0.9979242345614946,0.8837072018890201,0.9318394024276377,0.9071352825329495,0.999719683470231,0.8623571395874023,0.9623821377754211
sub-1156,FPT_R,23043,0.9949629672271177,0.9509788401667458,0.7821030247797596,0.8583130923465256,0.9990557325851355,0.9257158637046814,0.9596385955810547
sub-1156,IFOF_L,23249,0.9993862439058253,0.9976579761378701,0.9710955309905802,0.9841975631552562,0.9996757994187385,0.9725925922393799,0.9971709251403809
sub-1156,IFOF_R,22800,0.9986725937163228,0.9450779808821064,0.9886842105263158,0.9663894366800995,0.9996348939419363,0.99055016040802,0.999437153339386
sub-1156,ILF_L,64515,0.9955335487546677,0.9720013385814223,0.9454545454545454,0.95854417449791,0.9999201642534847,0.9696786403656006,0.9979017376899719
sub-1156,ILF_R,42815,0.9929125985925091,0.9929865742993731,0.8101833469578419,0.8923187734732726,0.9993672027288247,0.9099900126457214,0.9837045669555664
sub-1156,MCP,25279,0.9999271958288289,0.9966095012812931,1.0,0.998301871890056,0.9999999982547285,0.9620047211647034,0.9980853199958801
sub-1156,MdLF_L,14569,0.9977921711812308,0.8482096069868995,0.9999313611092044,0.9178427419354839,0.999990432766475,0.8715766668319702,0.9684362411499023
sub-1156,MdLF_R,7898,0.9948808508945177,0.5663678737898888,1.0,0.7231607379938653,0.9999983077846427,0.7287167310714722,0.8183579444885254
sub-1156,OR_ML_L,16279,0.9976067745127835,0.9356781966575981,0.8873395171693593,0.9108679887757354,0.9993225387511826,0.8826860785484314,0.9817215800285339
sub-1156,OR_ML_R,5503,0.9995851855363509,0.9193575372260331,0.9985462475013629,0.9573170731707317,0.9999914406814455,0.9153693318367004,0.9835253357887268
sub-1156,POPT_L,4077,0.9938124920105887,0.35357013410656035,0.9570762815795928,0.5163766293919142,0.9982817837968173,0.7764818668365479,0.7666988372802734
sub-1156,POPT_R,4472,0.9826302792547901,0.17877162075592568,0.9984347048300537,0.3032464004346645,0.99931369590858,0.6982032060623169,0.7778281569480896
sub-1156,PYT_L,22501,0.9914531289285681,0.8810591632364686,0.6373494511355051,0.7396461911393057,0.9982172203110043,0.7948897480964661,0.9630321860313416
sub-1156,PYT_R,50220,0.9760296499219895,0.804329100558504,0.5764038231780167,0.6715540140820564,0.9951205359186558,0.7885092496871948,0.9494574069976807
sub-1156,SLF_L,46936,0.9982323824487768,0.9574086161879896,1.0,0.9782409337223843,0.9996911518595012,0.9577828645706177,0.9961656928062439
sub-1156,SLF_R,71265,0.9997417991603816,0.9996479369102943,0.9960710025959447,0.9978562642769285,0.9999976854272592,0.9897032976150513,0.9995661973953247
sub-1156,UF_L,55,0.9999331217497383,0.2692307692307692,0.2545454545454545,0.2616822429906542,0.9979183502453137,0.37032458186149597,0.3183310031890869
sub-1156,UF_R,458,0.9999974603196103,1.0,0.9934497816593887,0.9967141292442497,0.9999998132407479,0.9942793846130371,0.9970121383666992
sub-1006,AF_L,18375,0.9998976542023345,0.9930822028860185,1.0,0.9965290959379576,0.9999927046105287,0.9931735992431641,0.9995399117469788
sub-1006,AF_R,499,0.9999888059283804,1.0,0.9719438877755511,0.9857723577235772,0.9999992337672515,0.9908706545829773,0.9956876039505005
sub-1006,CC_Fr_1,128543,0.9752499076489092,0.8968742628937673,0.857829675672732,0.8769175712751998,0.9963258920489007,0.9163705706596375,0.9495086073875427
