subject_id,tract,n_streamlines,accuracy,precision,recall,F1,AUCROC,DICE,wDICE
599671,CC_3,9292,0.9954239517206669,0.5442564559216385,0.9866551872578562,0.7015342235145579,0.9996597433638323,0.8982627391815186,0.9787795543670654
599671,CC_4,21326,0.991418662956241,0.6152390129744983,0.838272531182594,0.7096441259948792,0.9944263305810808,0.712382972240448,0.9670128226280212
599671,CC_5,36238,0.9936119515751907,0.8909074085497501,0.7970914509630774,0.8413923681910865,0.9987678435674574,0.520176112651825,0.7385724186897278
599671,CC_6,29052,0.9967872046627474,0.9344340839568054,0.8727110009637891,0.9025184657826822,0.9976286896489871,0.6313019394874573,0.9304587841033936
599671,CC_7,22665,0.9979146453489259,0.8707799767171129,0.9900727994705493,0.9266026633632704,0.9991598690293388,0.740813672542572,0.9640336036682129
599671,CG_left,49155,0.9988596541654886,0.9943249638766151,0.9659648052080154,0.9799397366574483,0.9997332638121735,0.8053866624832153,0.9545340538024902
599671,CG_right,51456,0.9995993538040271,0.9996850703670899,0.9870374689054726,0.993321011920478,0.9995836767448715,0.9107748866081238,0.9930660128593445
599671,CST_left,4730,0.9979551205868792,0.6704109589041096,0.5173361522198732,0.5840095465393794,0.9950222254343962,0.7290068864822388,0.9259563088417053
599671,CST_right,2191,0.9986561047804189,0.47625830959164295,0.4577818347786399,0.4668373283686293,0.9607797283745432,0.8161875009536743,0.9696024060249329
599671,MLF_left,57595,0.9864636725940404,0.7481560293885062,0.9034638423474259,0.8185078571091501,0.9960640930509066,0.7995695471763611,0.9614840149879456
599671,MLF_right,51581,0.9885941952642798,0.7563208856418191,0.9191950524417906,0.8298416032204428,0.9964918360275664,0.7081995606422424,0.9673177599906921
599671,FPT_left,9126,0.9974131043568953,0.8417391304347827,0.6364234056541749,0.7248221639835267,0.997504585643914,0.8881343007087708,0.9933990240097046
599671,FPT_right,10903,0.9959231463220913,0.9184840143976286,0.3978721452811153,0.5552284653782158,0.9982561847565994,0.7503015995025635,0.91547030210495
599671,FX_left,577,0.9995354146600138,0.4213606437454279,0.9982668977469671,0.5925925925925926,0.9999908583854344,0.7793852686882019,0.957295298576355
599671,FX_right,31,0.9962270039055672,0.004796534117282996,1.0,0.009547274407145057,0.9997853581239055,0.3391878306865692,0.5409889221191406
599671,ICP_left,6394,0.9999653907385616,0.991466252909232,0.9993744135126681,0.9954046265285459,0.999999844648753,0.5038407444953918,0.7362130880355835
599671,ICP_right,3213,0.999991787632879,0.9956616052060737,1.0,0.9978260869565218,0.9999999985366814,0.7348335981369019,0.8777137994766235
599671,IFO_left,10999,0.996253987397536,0.6789510435254869,0.7956177834348577,0.7326691225720027,0.9984644428839373,0.7619783282279968,0.9522193670272827
599671,IFO_right,13475,0.9990450190233618,0.9256305238197887,0.9559925788497217,0.9405665887850467,0.9998564498158776,0.4499349892139435,0.5509679317474365
599671,ILF_left,6359,0.9988883974504119,0.8747481531229013,0.8193112124547884,0.8461226146975234,0.9931690026180751,0.6488925218582153,0.8290345072746277
599671,ILF_right,7747,0.9989118613564719,0.9048927982407916,0.8498773718858913,0.8765226652466218,0.9994338315243357,0.8177409172058105,0.9695079326629639
599671,MCP,61794,0.9993477034115347,0.999374567958129,0.9826196718127974,0.9909263006723676,0.9999981044097125,0.3784039616584778,0.6528397798538208
599671,OR_left,13056,0.9886047540220068,0.3595431292997001,0.6244638480392157,0.4563416545393485,0.9931894808686136,0.7183255553245544,0.8428059220314026
599671,OR_right,6519,0.9942026554102488,0.34153005464480873,0.5560668814235312,0.4231599836572696,0.995893653716446,0.9075389504432678,0.9933052659034729
599671,POPT_left,16272,0.9967948304322168,0.8810463968410661,0.7678834808259587,0.8205818611676627,0.996771261391374,0.9006894826889038,0.972877025604248
